"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년(남)","1학년(여)","2학년(남)","2학년(여)","3학년(남)","3학년(여)","4학년(남)","4학년(여)","5학년(남)","5학년(여)","6학년(남)","6학년(여)","특수학급(남)","특수학급(여)","순회학급(남)","순회학급(여)","계(남)","계(여)","총계"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001144","감포초등학교","02","공립","N","","3","3","8","8","10","8","7","8","7","4","11","12","0","1","0","0","46","44","90"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001146","강동초등학교","02","공립","N","","3","6","4","11","4","5","8","16","9","7","5","10","0","0","0","0","33","55","88"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001149","건천초등학교","02","공립","N","","8","5","12","9","11","14","11","14","16","15","20","0","0","0","0","0","78","57","135"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001150","경주초등학교","02","공립","N","","49","70","55","65","66","67","78","55","88","79","84","64","7","5","0","0","427","405","832"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001153","계림초등학교","02","공립","N","","11","7","18","12","9","10","14","9","12","11","14","8","3","1","0","0","81","58","139"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001155","괘릉초등학교","02","공립","N","","1","4","9","6","6","4","1","4","6","6","3","3","0","0","0","0","26","27","53"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001157","나산초등학교","02","공립","N","","8","11","13","12","10","10","10","12","12","4","6","13","3","0","0","0","62","62","124"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001158","나원초등학교","02","공립","N","","11","10","11","18","10","13","13","13","16","20","21","15","3","1","0","0","85","90","175"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001159","내남초등학교","02","공립","N","","4","2","4","4","11","6","6","7","6","7","4","4","0","0","0","0","35","30","65"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001168","동방초등학교","02","공립","N","","18","14","23","21","18","22","16","17","21","25","22","19","0","0","0","0","118","118","236"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001170","동천초등학교","02","공립","N","","25","32","36","40","32","27","40","54","42","40","48","49","6","4","0","0","229","246","475"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001172","모량초등학교","02","공립","N","","9","2","2","5","4","3","2","3","5","1","4","5","4","2","0","0","30","21","51"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001175","모아초등학교","02","공립","N","","2","6","2","0","1","5","6","2","5","3","4","2","0","0","0","0","20","18","38"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001177","모화초등학교","02","공립","N","","24","24","29","25","37","22","27","25","20","28","27","25","4","4","0","0","168","153","321"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001181","불국사초등학교","02","공립","N","","29","30","19","14","15","19","25","16","27","26","29","21","3","3","0","0","147","129","276"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001182","사방초등학교","02","공립","N","","3","0","5","2","5","2","7","1","3","10","8","3","0","0","0","0","31","18","49"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001184","산대초등학교","02","공립","N","","32","16","30","30","22","25","33","30","28","28","36","39","4","0","0","0","185","168","353"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001186","서라벌초등학교","02","공립","N","","2","3","2","3","6","4","6","2","5","4","4","3","0","0","0","0","25","19","44"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001188","석계초등학교","02","공립","N","","5","4","3","3","0","0","3","1","6","3","2","2","0","0","0","0","19","13","32"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001191","신라초등학교","02","공립","N","","3","5","4","6","6","4","0","2","14","6","7","4","2","2","0","0","36","29","65"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001192","아화초등학교","02","공립","N","","1","2","1","3","1","5","5","2","2","6","6","3","1","1","0","0","17","22","39"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001196","안강제일초등학교","02","공립","N","","23","14","21","20","18","23","36","21","31","40","34","39","2","2","0","0","165","159","324"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001197","안강초등학교","02","공립","N","","1","2","6","0","4","3","5","2","3","3","6","6","0","0","0","0","25","16","41"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001198","양남초등학교","02","공립","N","","3","5","9","4","5","2","6","3","4","7","6","3","0","0","0","0","33","24","57"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001201","양동초등학교","02","공립","N","","10","4","7","3","12","8","2","5","7","8","5","3","2","1","0","0","45","32","77"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001202","양북초등학교","02","공립","N","","1","2","7","2","7","1","7","3","2","5","5","4","0","0","0","0","29","17","46"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001206","연안초등학교","02","공립","N","","4","2","2","4","4","5","3","4","2","5","5","4","0","0","0","0","20","24","44"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001207","영지초등학교","02","공립","N","","7","9","8","2","5","6","3","1","1","6","4","4","0","0","0","0","28","28","56"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001209","옥산초등학교","02","공립","N","","2","5","2","1","3","5","0","1","3","3","4","1","0","0","0","0","14","16","30"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001213","용강초등학교","02","공립","N","","30","33","30","49","31","17","42","27","46","43","33","59","6","6","0","0","218","234","452"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001216","용황초등학교","02","공립","N","","50","47","55","50","57","53","69","50","55","60","58","61","3","1","0","0","347","322","669"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001218","월성초등학교","02","공립","N","","8","19","11","14","18","17","13","15","23","20","15","13","3","1","0","0","91","99","190"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001219","유림초등학교","02","공립","N","","73","75","103","102","97","95","81","102","100","107","100","116","0","0","0","0","554","597","1151"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001221","의곡초등학교","02","공립","N","","0","0","4","3","0","0","2","3","2","3","1","2","0","0","0","0","9","11","20"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001226","의곡초등학교일부분교장","02","공립","N","","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","4","1","5"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001229","입실초등학교","02","공립","N","","23","27","28","26","21","24","29","22","20","16","31","20","4","4","0","0","156","139","295"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001232","천북초등학교","02","공립","N","","5","16","6","10","9","7","7","6","8","6","12","9","3","3","0","0","50","57","107"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001235","천포초등학교","02","공립","N","","1","8","4","2","2","3","3","1","2","2","5","0","0","0","0","0","17","16","33"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001238","현곡초등학교","02","공립","N","","94","70","60","59","70","57","55","43","52","41","28","38","0","0","0","0","359","308","667"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001240","화랑초등학교","02","공립","N","","3","2","3","6","2","4","5","5","9","7","5","6","0","3","0","0","27","33","60"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001243","황남초등학교","02","공립","N","","110","147","129","137","130","132","108","104","118","118","97","71","6","0","0","0","698","709","1407"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001244","황성초등학교","02","공립","N","","37","40","40","37","49","42","47","52","55","62","67","65","8","2","0","0","303","300","603"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001245","흥무초등학교","02","공립","N","","20","23","26","25","25","31","38","33","46","33","47","35","0","0","0","0","202","180","382"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001334","개진초등학교","02","공립","N","","0","0","3","1","3","1","0","0","4","4","2","2","0","0","0","0","12","8","20"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001336","고령초등학교","02","공립","N","","24","19","31","32","40","26","38","38","49","35","38","33","6","2","0","0","226","185","411"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001340","다산초등학교","02","공립","N","","17","22","25","20","30","20","24","15","27","32","19","37","5","3","0","0","147","149","296"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001343","덕곡초등학교","02","공립","N","","0","0","1","2","0","0","1","4","2","3","2","2","0","0","0","0","6","11","17"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001346","박곡초등학교","02","공립","N","","0","0","2","3","1","2","2","1","2","4","0","0","0","0","0","0","7","10","17"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001351","성산초등학교","02","공립","N","","3","2","2","1","2","6","0","0","2","3","1","3","0","0","0","0","10","15","25"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001353","쌍림초등학교","02","공립","N","","3","3","4","5","2","4","7","5","5","5","4","1","0","0","0","0","25","23","48"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001357","우곡초등학교","02","공립","N","","4","1","2","4","7","0","1","7","3","3","1","0","0","0","0","0","18","15","33"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001359","운수초등학교","02","공립","N","","3","1","3","3","1","4","0","0","0","0","1","1","0","0","0","0","8","9","17"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001413","고아초등학교","02","공립","N","","6","4","10","10","16","14","6","10","19","11","12","15","2","1","0","0","71","65","136"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001414","광평초등학교","02","공립","N","","27","37","33","39","30","22","30","21","20","18","20","21","3","2","0","0","163","160","323"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001415","구미신평초등학교","02","공립","N","","26","13","21","19","14","21","13","21","16","17","29","14","0","0","0","0","119","105","224"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001416","구미초등학교","02","공립","N","","6","7","7","6","4","7","3","2","4","11","9","11","6","1","0","0","39","45","84"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001418","구운초등학교","02","공립","N","","6","2","8","6","8","5","1","1","5","4","6","5","6","1","0","0","40","24","64"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001419","구평초등학교","02","공립","N","","34","39","37","26","40","17","40","25","34","36","24","18","3","1","0","0","212","162","374"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001420","금오초등학교","02","공립","N","","64","88","84","99","78","83","81","77","88","85","73","87","0","3","0","0","468","522","990"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001422","남계초등학교","02","공립","N","","6","2","7","2","2","4","5","6","7","6","8","9","0","0","0","0","35","29","64"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001424","덕촌초등학교","02","공립","N","","2","3","0","0","4","6","8","1","4","3","4","5","0","0","0","0","22","18","40"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001425","도개초등학교","02","공립","N","","0","0","3","0","3","4","0","3","4","1","4","6","0","0","0","0","14","14","28"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001426","도량초등학교","02","공립","N","","17","21","16","21","23","22","30","21","24","26","28","31","6","0","0","0","144","142","286"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001427","도산초등학교","02","공립","N","","57","50","77","56","67","55","52","44","64","53","53","52","4","2","0","0","374","312","686"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001430","무을초등학교","02","공립","N","","1","2","2","1","3","5","0","0","2","3","2","1","2","0","0","0","12","12","24"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001434","비산초등학교","02","공립","N","","81","72","75","74","101","67","69","55","83","82","75","61","4","2","0","0","488","413","901"
"경상북도교육청","경상북도구미교육지원청","","S150001435","산동초등학교","02","공립","N","","15","14","16","13","8","6","5","4","10","6","2","9","2","3","0","0","58","55","113"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001437","상모초등학교","02","공립","N","","66","72","64","75","73","72","63","91","77","103","88","86","12","0","0","0","443","499","942"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001438","선산초등학교","02","공립","N","","40","44","43","47","48","45","48","40","52","40","53","61","2","4","0","0","286","281","567"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001441","선주초등학교","02","공립","N","","97","86","100","108","101","86","97","98","113","109","104","83","4","0","0","0","616","570","1186"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001444","송정초등학교","02","공립","N","","31","34","44","48","34","33","31","36","37","41","42","44","5","2","0","0","224","238","462"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001445","신기초등학교","02","공립","N","","2","0","6","2","2","4","2","6","3","5","7","3","7","1","0","0","29","21","50"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001447","야은초등학교","02","공립","N","","10","17","11","12","12","17","22","18","18","20","17","22","0","0","0","0","90","106","196"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001448","양포초등학교","02","공립","N","","37","34","45","54","51","41","43","39","59","52","54","46","10","1","0","0","299","267","566"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001451","오태초등학교","02","공립","N","","33","35","37","35","35","49","50","47","60","67","53","47","5","1","0","0","273","281","554"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001452","옥계초등학교","02","공립","N","","42","50","42","43","54","42","39","61","72","69","67","70","6","4","0","0","322","339","661"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001454","옥성초등학교","02","공립","N","","0","0","4","2","2","2","3","1","1","3","3","2","1","0","0","0","14","10","24"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001455","원남초등학교","02","공립","N","","51","35","57","42","49","52","58","57","61","56","52","65","4","1","0","0","332","308","640"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001456","원호초등학교","02","공립","N","","35","32","35","51","36","38","60","47","53","43","41","62","6","1","0","0","266","274","540"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001457","인동초등학교","02","공립","N","","27","22","18","30","26","35","30","36","33","33","35","37","6","6","0","0","175","199","374"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001458","인의초등학교","02","공립","N","","37","43","48","50","44","33","51","52","54","50","45","52","5","2","0","0","284","282","566"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001461","장천초등학교","02","공립","N","","6","1","2","0","3","1","3","5","5","3","10","10","1","2","0","0","30","22","52"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001465","지산초등학교","02","공립","N","","2","2","3","2","2","1","3","5","8","2","3","3","3","1","0","0","24","16","40"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001466","해평초등학교","02","공립","N","","1","2","1","6","5","3","5","0","4","6","1","3","5","2","0","0","22","22","44"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001472","형곡초등학교","02","공립","N","","47","42","48","42","50","42","43","31","65","53","62","56","6","0","0","0","321","266","587"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001473","형남초등학교","02","공립","N","","17","12","22","19","12","18","14","18","19","16","26","18","3","0","0","0","113","101","214"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001474","형일초등학교","02","공립","N","","30","30","35","21","34","32","44","30","52","46","41","33","10","3","0","0","246","195","441"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001475","황상초등학교","02","공립","N","","33","31","21","24","28","27","41","26","50","38","39","39","6","3","0","0","218","188","406"
"경상북도교육청","경상북도군위교육지원청","경상북도 군위군","S150001583","고매초등학교","02","공립","N","","3","2","0","0","0","1","2","2","3","1","4","0","1","1","0","0","13","7","20"
"경상북도교육청","경상북도군위교육지원청","경상북도 군위군","S150001587","군위초등학교","02","공립","N","","15","12","14","20","18","24","22","15","34","31","30","30","0","2","0","0","133","134","267"
"경상북도교육청","경상북도군위교육지원청","경상북도 군위군","S150001593","부계초등학교","02","공립","N","","4","5","3","4","4","2","7","0","5","3","6","3","1","0","0","0","30","17","47"
"경상북도교육청","경상북도군위교육지원청","","S150001596","의흥초등학교석산분교장","02","공립","N","","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","3","0","3"
"경상북도교육청","경상북도군위교육지원청","경상북도 군위군","S150001600","송원초등학교","02","공립","N","","0","0","4","0","4","1","2","1","0","0","1","3","0","0","0","0","11","5","16"
"경상북도교육청","경상북도군위교육지원청","경상북도 군위군","S150001604","우보초등학교","02","공립","N","","0","0","0","0","0","0","3","1","0","0","1","4","0","0","0","0","4","5","9"
"경상북도교육청","경상북도군위교육지원청","경상북도 군위군","S150001607","의흥초등학교","02","공립","N","","1","2","0","0","2","3","0","0","4","1","0","3","1","0","0","0","8","9","17"
"경상북도교육청","경상북도군위교육지원청","경상북도 군위군","S150001613","효령초등학교","02","공립","N","","1","2","3","5","6","1","4","1","3","1","0","0","0","1","0","0","17","11","28"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001655","감천초등학교","02","공립","N","","3","3","4","1","3","5","3","4","7","0","5","4","2","1","0","0","27","18","45"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001656","개령서부초등학교","02","공립","N","","4","1","8","4","1","6","3","6","2","6","6","2","2","5","0","0","26","30","56"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001657","개령초등학교","02","공립","N","","5","3","5","8","1","5","7","5","4","1","6","2","1","2","0","0","29","26","55"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001665","구성초등학교","02","공립","N","","0","0","1","2","0","0","2","3","1","3","3","2","0","0","0","0","7","10","17"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001669","금릉초등학교","02","공립","N","","17","25","28","15","19","28","20","16","36","32","37","31","3","1","0","0","160","148","308"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001672","김천다수초등학교","02","공립","N","","6","12","8","19","7","14","22","13","21","15","24","29","2","1","0","0","90","103","193"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001674","김천동부초등학교","02","공립","N","","36","28","27","37","40","39","39","55","43","43","44","45","8","6","0","0","237","253","490"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001675","김천모암초등학교","02","공립","N","","7","3","7","7","9","5","9","6","18","5","11","10","3","2","0","0","64","38","102"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001676","김천부곡초등학교","02","공립","N","","80","62","44","48","66","58","70","62","72","52","62","61","2","3","0","0","396","346","742"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001677","김천서부초등학교","02","공립","N","","6","4","5","3","3","4","6","4","8","9","10","3","5","0","0","0","43","27","70"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001678","김천신일초등학교","02","공립","N","","31","36","28","33","38","30","29","33","40","42","33","29","6","1","0","0","205","204","409"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001679","김천중앙초등학교","02","공립","N","","4","6","5","3","7","4","6","8","9","10","12","5","5","1","0","0","48","37","85"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001680","김천초등학교","02","공립","N","","7","1","12","12","10","4","10","7","15","11","21","17","3","1","0","0","78","53","131"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001682","농소초등학교","02","공립","N","","68","59","56","67","66","52","48","50","58","70","45","43","4","2","0","0","345","343","688"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001685","아천초등학교능치분교장","02","공립","N","","0","0","2","1","4","6","4","2","0","0","3","0","0","0","0","0","13","9","22"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001686","대덕초등학교","02","공립","N","","0","2","1","3","3","3","0","0","3","0","4","0","0","0","0","0","11","8","19"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001688","대룡초등학교","02","공립","N","","2","2","4","1","0","2","1","3","2","6","8","0","3","0","0","0","20","14","34"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001696","봉계초등학교","02","공립","N","","4","4","2","8","4","3","10","7","4","8","6","5","3","5","0","0","33","40","73"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001699","지례초등학교부항분교장","02","공립","N","","0","0","0","0","0","0","4","0","2","1","4","1","0","0","0","0","10","2","12"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001705","아천초등학교","02","공립","N","","6","4","8","6","5","8","12","7","7","3","5","9","0","0","0","0","43","37","80"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001706","아포초등학교","02","공립","N","","20","11","10","23","22","21","18","14","21","17","22","20","3","1","0","0","116","107","223"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001714","운곡초등학교","02","공립","N","","80","71","82","67","89","64","81","49","62","76","56","60","4","2","0","0","454","389","843"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001715","위량초등학교","02","공립","N","","4","3","1","3","4","1","3","6","5","4","3","4","0","0","0","0","20","21","41"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001721","조마초등학교","02","공립","N","","3","2","3","5","7","2","4","0","3","3","2","7","2","1","0","0","24","20","44"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001724","증산초등학교","02","공립","N","","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","2","2","4"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001729","지례초등학교","02","공립","N","","0","0","3","0","0","0","4","1","1","4","4","2","0","0","0","0","12","7","19"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001730","직지초등학교","02","공립","N","","3","4","1","5","4","3","4","3","6","4","4","2","1","1","0","0","23","22","45"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001732","봉계초등학교태화분교장","02","공립","N","","0","0","0","0","0","0","2","0","2","1","0","0","0","0","0","0","4","1","5"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001792","가은초등학교","02","공립","N","","2","5","6","6","7","5","2","5","5","7","8","4","0","0","0","0","30","32","62"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001795","가은초등학교희양분교장","02","공립","N","","0","0","0","0","0","0","1","1","2","0","0","3","3","0","0","0","6","4","10"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001800","농암초등학교","02","공립","N","","1","1","0","2","1","6","0","0","2","2","5","3","6","0","0","0","15","14","29"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001803","농암초등학교청화분교장","02","공립","N","","0","0","0","0","0","0","2","3","1","0","2","2","0","0","0","0","5","5","10"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001804","당포초등학교","02","공립","N","","1","4","2","8","3","2","3","1","1","1","2","3","3","0","0","0","15","19","34"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001806","동로초등학교","02","공립","N","","8","3","4","3","4","4","3","2","5","6","2","3","1","0","0","0","27","21","48"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001809","동성초등학교","02","공립","N","","6","1","2","3","1","2","0","0","2","2","9","6","2","0","0","0","22","14","36"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001814","모전초등학교","02","공립","N","","77","74","85","89","86","84","80","85","92","106","85","80","2","3","0","0","507","521","1028"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001816","문경초등학교","02","공립","N","","4","6","4","1","4","8","10","11","5","13","7","14","2","0","0","0","36","53","89"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001820","산북초등학교","02","공립","N","","3","4","4","3","0","2","8","3","5","2","4","3","0","0","0","0","24","17","41"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001823","산북초등학교창구분교장","02","공립","N","","0","0","3","0","0","0","0","0","0","0","3","0","0","0","0","0","6","0","6"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001824","산양초등학교","02","공립","N","","3","2","4","2","3","1","3","4","5","3","0","6","0","0","0","0","18","18","36"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001831","신기초등학교","02","공립","N","","2","1","4","3","1","2","2","2","6","2","7","0","2","0","0","0","24","10","34"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001834","영순초등학교","02","공립","N","","2","3","7","2","1","3","1","4","3","5","8","2","4","1","0","0","26","20","46"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001837","용흥초등학교","02","공립","N","","2","1","2","1","4","3","3","0","1","3","4","1","0","0","0","0","16","9","25"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001842","점촌북초등학교","02","공립","N","","1","3","5","0","7","3","6","5","7","2","4","4","0","0","0","0","30","17","47"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001843","점촌중앙초등학교","02","공립","N","","3","7","3","2","10","5","6","5","7","6","8","6","6","1","0","0","43","32","75"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001844","점촌초등학교","02","공립","N","","16","18","27","25","11","17","37","13","30","24","41","33","3","2","0","0","165","132","297"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001850","호계초등학교","02","공립","N","","7","4","4","5","6","5","2","2","3","2","2","2","0","0","0","0","24","20","44"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001851","호서남초등학교","02","공립","N","","26","30","30","44","44","30","43","52","61","39","65","64","10","2","0","0","279","261","540"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001926","내성초등학교","02","공립","N","","21","14","22","20","22","22","18","16","30","23","32","23","2","0","0","0","147","118","265"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001930","도촌초등학교","02","공립","N","","7","8","2","7","7","1","3","5","0","4","6","4","0","0","0","0","25","29","54"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001932","동양초등학교","02","공립","N","","1","1","3","3","2","3","5","0","1","2","5","1","2","1","0","0","19","11","30"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001935","명호초등학교","02","공립","N","","0","0","5","2","2","1","5","2","8","5","8","6","2","0","0","0","30","16","46"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001939","물야초등학교","02","공립","N","","3","2","2","2","3","1","2","4","4","4","2","3","0","0","0","0","16","16","32"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001945","법전중앙초등학교","02","공립","N","","3","2","4","1","3","1","4","2","2","2","2","3","2","0","0","0","20","11","31"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001948","봉성초등학교","02","공립","N","","3","2","0","0","2","2","2","3","2","3","0","0","1","0","0","0","10","10","20"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001949","봉화초등학교","02","공립","N","","3","6","9","2","8","7","4","7","3","11","7","10","1","0","0","0","35","43","78"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001955","상운초등학교","02","공립","N","","0","0","0","0","0","0","0","2","0","2","3","1","1","0","0","0","4","5","9"
